brand,perfume,type,category,target_audience,longevity,longevity_clean,rating,description,mood,occasion
Giorgio Armani,Acqua di Giòia EDP,EDP,Aquatic Floral,Female,Medium,Medium,3.0,Acqua di Giòia EDP by Giorgio Armani is a EDP perfume designed for Female. It belongs to the Aquatic Floral category and has Medium longevity.,,
Giorgio Armani,Acqua di Giòia Essenza EDP,EDP,Aquatic Floral,Female,Strong,Strong,4.0,Acqua di Giòia Essenza EDP by Giorgio Armani is a EDP perfume designed for Female. It belongs to the Aquatic Floral category and has Strong longevity.,,
Valentino,Donna Born in Roma EDP,EDP,Floral Woody,Female,Medium,Medium,3.0,Donna Born in Roma EDP by Valentino is a EDP perfume designed for Female. It belongs to the Floral Woody category and has Medium longevity.,,
Valentino,Donna Born in Roma Intense EDP,EDP,Amber Floral,Female,Strong,Strong,4.0,Donna Born in Roma Intense EDP by Valentino is a EDP perfume designed for Female. It belongs to the Amber Floral category and has Strong longevity.,,
Valentino,Donna Born in Roma Coral Fantasy EDP,EDP,Fruity Floral,Female,Medium,Medium,3.0,Donna Born in Roma Coral Fantasy EDP by Valentino is a EDP perfume designed for Female. It belongs to the Fruity Floral category and has Medium longevity.,"sweet, cheerful","daytime, brunch"
Valentino,Donna Born in Roma Green Stravaganza EDP,EDP,Green Floral,Female,Medium,Medium,3.0,Donna Born in Roma Green Stravaganza EDP by Valentino is a EDP perfume designed for Female. It belongs to the Green Floral category and has Medium longevity.,,
Valentino,Valentina EDP,EDP,Floriental,Female,Medium,Medium,3.0,Valentina EDP by Valentino is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Valentino,Valentina Assoluto EDP,EDP,Floriental,Female,Strong,Strong,4.0,Valentina Assoluto EDP by Valentino is a EDP perfume designed for Female. It belongs to the Floriental category and has Strong longevity.,"elegant, sensual","evening, date"
Valentino,Valentina Pink EDP,EDP,Floral Fruity,Female,Medium,Medium,3.0,Valentina Pink EDP by Valentino is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Valentino,Valentina Oud Mystique EDP,EDP,Woody Oriental,Female,Strong,Strong,4.0,Valentina Oud Mystique EDP by Valentino is a EDP perfume designed for Female. It belongs to the Woody Oriental category and has Strong longevity.,,
Valentino,Valentino Uomo EDT,EDT,Woody Spicy,Men,Medium,Medium,3.0,Valentino Uomo EDT by Valentino is a EDT perfume designed for Men. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Valentino,Valentino Uomo Intense EDP,EDP,Woody Spicy,Men,Strong,Strong,4.0,Valentino Uomo Intense EDP by Valentino is a EDP perfume designed for Men. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
Valentino,Valentino Uomo Noir Absolu EDP,EDP,Woody Aromatic,Men,Strong,Strong,4.0,Valentino Uomo Noir Absolu EDP by Valentino is a EDP perfume designed for Men. It belongs to the Woody Aromatic category and has Strong longevity.,"relaxing, grounded","casual, work"
Valentino,Valentino Uomo Born in Roma EDP,EDP,Amber Woody,Men,Strong,Strong,4.0,Valentino Uomo Born in Roma EDP by Valentino is a EDP perfume designed for Men. It belongs to the Amber Woody category and has Strong longevity.,,
Louis Vuitton,Imagination,EDP,Woody Aromatic,Unisex,Strong,Strong,4.0,Imagination by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Woody Aromatic category and has Strong longevity.,"relaxing, grounded","casual, work"
Louis Vuitton,L'Immensité,EDP,Aromatic Fougere,Men,Strong,Strong,4.0,L'Immensité by Louis Vuitton is a EDP perfume designed for Men. It belongs to the Aromatic Fougere category and has Strong longevity.,,
Louis Vuitton,Afternoon Swim,EDP,Citrus Aromatic,Unisex,Medium,Medium,3.0,Afternoon Swim by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Louis Vuitton,Attrape-Rêves,EDP,Floriental,Female,Medium,Medium,3.0,Attrape-Rêves by Louis Vuitton is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Heures d'Absence,EDP,Floriental,Female,Medium,Medium,3.0,Heures d'Absence by Louis Vuitton is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Le Jour Se Lève,EDP,Floriental,Female,Medium,Medium,3.0,Le Jour Se Lève by Louis Vuitton is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Rose des Vents,EDP,Floriental,Female,Medium,Medium,3.0,Rose des Vents by Louis Vuitton is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Cœur Battant,EDP,Floriental,Female,Medium,Medium,3.0,Cœur Battant by Louis Vuitton is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Matière Noire,EDP,Woody Floral,Unisex,Strong,Strong,4.0,Matière Noire by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Woody Floral category and has Strong longevity.,"soft, warm","date, dinner"
Louis Vuitton,Spell on You,EDP,Floriental,Female,Medium,Medium,3.0,Spell on You by Louis Vuitton is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Pacific Chill,EDP,Citrus Aromatic,Unisex,Medium,Medium,3.0,Pacific Chill by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Louis Vuitton,California Dream,EDP,Citrus Aromatic,Unisex,Medium,Medium,3.0,California Dream by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Louis Vuitton,City of Stars,EDP,Citrus Aromatic,Unisex,Medium,Medium,3.0,City of Stars by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Louis Vuitton,Apogée,EDP,Floriental,Female,Medium,Medium,3.0,Apogée by Louis Vuitton is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Au Hasard,EDP,Woody Spicy,Unisex,Strong,Strong,4.0,Au Hasard by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
Louis Vuitton,Cactus Garden,EDP,Aromatic,Unisex,Medium,Medium,3.0,Cactus Garden by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Aromatic category and has Medium longevity.,,
Louis Vuitton,Contre Moi,EDP,Floriental,Female,Medium,Medium,3.0,Contre Moi by Louis Vuitton is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,On the Beach,EDP,Citrus Aromatic,Unisex,Medium,Medium,3.0,On the Beach by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Louis Vuitton,Les Sables Roses,EDP,Floriental,Unisex,Medium,Medium,3.0,Les Sables Roses by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Ombre Nomade,EDP,Oud,Unisex,Strong,Strong,4.0,Ombre Nomade by Louis Vuitton is a EDP perfume designed for Unisex. It belongs to the Oud category and has Strong longevity.,"luxurious, mysterious","evening, luxury events"
Louis Vuitton,Symphony,Extrait,Floriental,Unisex,Strong,Strong,4.0,Symphony by Louis Vuitton is a Extrait perfume designed for Unisex. It belongs to the Floriental category and has Strong longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Dancing Blossom,Extrait,Floriental,Unisex,Strong,Strong,4.0,Dancing Blossom by Louis Vuitton is a Extrait perfume designed for Unisex. It belongs to the Floriental category and has Strong longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Myriad,Extrait,Floriental,Unisex,Strong,Strong,4.0,Myriad by Louis Vuitton is a Extrait perfume designed for Unisex. It belongs to the Floriental category and has Strong longevity.,"elegant, sensual","evening, date"
Louis Vuitton,Rhapsody,Extrait,Floriental,Unisex,Strong,Strong,4.0,Rhapsody by Louis Vuitton is a Extrait perfume designed for Unisex. It belongs to the Floriental category and has Strong longevity.,"elegant, sensual","evening, date"
Prada,Paradoxe Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Paradoxe Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Prada,Paradoxe Intense Eau de Parfum,EDP,Amber Floral,Female,Strong,Strong,4.0,Paradoxe Intense Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Amber Floral category and has Strong longevity.,,
Prada,Paradoxe Virtual Flower Eau de Parfum,EDP,Floral Fruity,Female,Medium,Medium,3.0,Paradoxe Virtual Flower Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Prada,Paradoxe Radical Essence Parfum,Parfum,Amber Woody,Female,Strong,Strong,4.0,Paradoxe Radical Essence Parfum by Prada is a Parfum perfume designed for Female. It belongs to the Amber Woody category and has Strong longevity.,,
Prada,Luna Rossa Eau de Parfum,EDP,Aromatic Fougere,Men,Medium,Medium,3.0,Luna Rossa Eau de Parfum by Prada is a EDP perfume designed for Men. It belongs to the Aromatic Fougere category and has Medium longevity.,,
Prada,Luna Rossa Ocean Eau de Parfum,EDP,Aquatic Aromatic,Men,Medium,Medium,3.0,Luna Rossa Ocean Eau de Parfum by Prada is a EDP perfume designed for Men. It belongs to the Aquatic Aromatic category and has Medium longevity.,,
Prada,Luna Rossa Carbon Eau de Parfum,EDP,Woody Aromatic,Men,Medium,Medium,3.0,Luna Rossa Carbon Eau de Parfum by Prada is a EDP perfume designed for Men. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Prada,Luna Rossa Extreme Eau de Parfum,EDP,Woody Spicy,Men,Strong,Strong,4.0,Luna Rossa Extreme Eau de Parfum by Prada is a EDP perfume designed for Men. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
Prada,Luna Rossa Sport Eau de Parfum,EDP,Aromatic Aquatic,Men,Medium,Medium,3.0,Luna Rossa Sport Eau de Parfum by Prada is a EDP perfume designed for Men. It belongs to the Aromatic Aquatic category and has Medium longevity.,,
Prada,Luna Rossa Black Eau de Parfum,EDP,Woody Aromatic,Men,Strong,Strong,4.0,Luna Rossa Black Eau de Parfum by Prada is a EDP perfume designed for Men. It belongs to the Woody Aromatic category and has Strong longevity.,"relaxing, grounded","casual, work"
Prada,Luna Rossa Ocean Eau de Toilette,EDT,Aquatic Aromatic,Men,Light,Light,2.0,Luna Rossa Ocean Eau de Toilette by Prada is a EDT perfume designed for Men. It belongs to the Aquatic Aromatic category and has Light longevity.,,
Prada,Les Infusions de Mandarine Eau de Parfum,EDP,Citrus Aromatic,Unisex,Medium,Medium,3.0,Les Infusions de Mandarine Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Prada,Les Infusions de Vetiver Eau de Parfum,EDP,Woody Aromatic,Unisex,Medium,Medium,3.0,Les Infusions de Vetiver Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Prada,Les Infusions de Iris Eau de Parfum,EDP,Floriental,Unisex,Medium,Medium,3.0,Les Infusions de Iris Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Prada,Les Infusions de Rose Eau de Parfum,EDP,Floriental,Unisex,Medium,Medium,3.0,Les Infusions de Rose Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Prada,Les Infusions de Vanille Eau de Parfum,EDP,Amber Vanilla,Unisex,Medium,Medium,3.0,Les Infusions de Vanille Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Amber Vanilla category and has Medium longevity.,,
Prada,Les Infusions de Cèdre Eau de Parfum,EDP,Woody Spicy,Unisex,Medium,Medium,3.0,Les Infusions de Cèdre Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Prada,Les Infusions de Gingembre Eau de Parfum,EDP,Citrus Aromatic,Unisex,Medium,Medium,3.0,Les Infusions de Gingembre Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Prada,Les Infusions de Rhubarbe Eau de Parfum,EDP,Floral Fruity,Unisex,Medium,Medium,3.0,Les Infusions de Rhubarbe Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Prada,Les Infusions de Figue Eau de Parfum,EDP,Woody Fruity,Unisex,Medium,Medium,3.0,Les Infusions de Figue Eau de Parfum by Prada is a EDP perfume designed for Unisex. It belongs to the Woody Fruity category and has Medium longevity.,,
Prada,Prada Candy Eau de Parfum,EDP,Gourmand,Female,Medium,Medium,3.0,Prada Candy Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Gourmand category and has Medium longevity.,"playful, sweet","dessert, casual"
Prada,Prada Candy Night Eau de Parfum,EDP,Gourmand,Female,Medium,Medium,3.0,Prada Candy Night Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Gourmand category and has Medium longevity.,"playful, sweet","dessert, casual"
Prada,Prada Candy Florale Eau de Parfum,EDP,Gourmand Floral,Female,Medium,Medium,3.0,Prada Candy Florale Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Gourmand Floral category and has Medium longevity.,,
Prada,Prada Candy Kiss Eau de Parfum,EDP,Gourmand Floral,Female,Medium,Medium,3.0,Prada Candy Kiss Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Gourmand Floral category and has Medium longevity.,,
Prada,Prada Candy Gloss Eau de Parfum,EDP,Gourmand Fruity,Female,Medium,Medium,3.0,Prada Candy Gloss Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Gourmand Fruity category and has Medium longevity.,,
Prada,Prada Candy L'Eau Eau de Parfum,EDP,Gourmand Floral,Female,Medium,Medium,3.0,Prada Candy L'Eau Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Gourmand Floral category and has Medium longevity.,,
Prada,Prada Candy Sugar Pop Eau de Parfum,EDP,Gourmand Fruity,Female,Medium,Medium,3.0,Prada Candy Sugar Pop Eau de Parfum by Prada is a EDP perfume designed for Female. It belongs to the Gourmand Fruity category and has Medium longevity.,,
Victoria's Secret,Tease Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Tease Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Tease Rebel Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Tease Rebel Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Love Spell Eau de Toilette,EDT,Floral Fruity,Female,Light,Light,2.0,Love Spell Eau de Toilette by Victoria's Secret is a EDT perfume designed for Female. It belongs to the Floral Fruity category and has Light longevity.,"romantic, happy","daytime, casual"
Victoria's Secret,Very Sexy Eau de Parfum,EDP,Oriental Floral,Female,Medium,Medium,3.0,Very Sexy Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Oriental Floral category and has Medium longevity.,,
Victoria's Secret,Very Sexy Now Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Very Sexy Now Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Bombshell Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Bombshell Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Bombshell Intense Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Bombshell Intense Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Heavenly Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Heavenly Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Scandalous Eau de Parfum,EDP,Amber Floral,Female,Medium,Medium,3.0,Scandalous Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Amber Floral category and has Medium longevity.,,
Victoria's Secret,Victoria Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Victoria Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Love Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Love Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Angelic Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Angelic Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Very Sexy Angel Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Very Sexy Angel Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Love Addict Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Love Addict Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Velvet Petals Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Velvet Petals Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Secret Charm Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Secret Charm Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Love Me Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Love Me Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Fantasy Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Fantasy Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Midnight Fantasy Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Midnight Fantasy Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Love by Victoria Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Love by Victoria Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Bombshell Seduction Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Bombshell Seduction Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Victoria's Secret,Very Sexy Now Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Very Sexy Now Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Tease Rebel Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Tease Rebel Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Victoria's Secret,Love Spell Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,Love Spell Eau de Parfum by Victoria's Secret is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Guerlain,Shalimar Eau de Parfum,EDP,Oriental,Female,Strong,Strong,4.0,Shalimar Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Oriental category and has Strong longevity.,,
Guerlain,Shalimar Souffle de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Shalimar Souffle de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Guerlain,Shalimar Parfum Initial Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Shalimar Parfum Initial Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Guerlain,Shalimar Cologne,EDT,Citrus,Female,Light,Light,2.0,Shalimar Cologne by Guerlain is a EDT perfume designed for Female. It belongs to the Citrus category and has Light longevity.,,
Guerlain,Mon Guerlain Eau de Parfum,EDP,Amber Floral,Female,Medium,Medium,3.0,Mon Guerlain Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Amber Floral category and has Medium longevity.,,
Guerlain,Mon Guerlain Bloom of Rose Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Mon Guerlain Bloom of Rose Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Guerlain,Mon Guerlain Intense Eau de Parfum,EDP,Amber Floral,Female,Medium,Medium,3.0,Mon Guerlain Intense Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Amber Floral category and has Medium longevity.,,
Guerlain,La Petite Robe Noire Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,La Petite Robe Noire Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Guerlain,La Petite Robe Noire Intense Eau de Parfum,EDP,Floriental Fruity,Female,Medium,Medium,3.0,La Petite Robe Noire Intense Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Floriental Fruity category and has Medium longevity.,"elegant, playful","daytime, casual"
Guerlain,La Petite Robe Noire Black Perfecto Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,La Petite Robe Noire Black Perfecto Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Guerlain,L'Instant de Guerlain Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,L'Instant de Guerlain Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Guerlain,L'Instant de Guerlain Eau de Toilette,EDT,Floriental,Female,Light,Light,2.0,L'Instant de Guerlain Eau de Toilette by Guerlain is a EDT perfume designed for Female. It belongs to the Floriental category and has Light longevity.,"elegant, sensual","evening, date"
Guerlain,Idylle Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Idylle Eau de Parfum by Guerlain is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Guerlain,Idylle Eau de Toilette,EDT,Floriental,Female,Light,Light,2.0,Idylle Eau de Toilette by Guerlain is a EDT perfume designed for Female. It belongs to the Floriental category and has Light longevity.,"elegant, sensual","evening, date"
Diptyque,Philosykos Eau de Toilette,EDT,Woody Fruity,Unisex,Medium,Medium,3.0,Philosykos Eau de Toilette by Diptyque is a EDT perfume designed for Unisex. It belongs to the Woody Fruity category and has Medium longevity.,,
Diptyque,Do Son Eau de Toilette,EDT,Floral,Unisex,Medium,Medium,3.0,Do Son Eau de Toilette by Diptyque is a EDT perfume designed for Unisex. It belongs to the Floral category and has Medium longevity.,,
Diptyque,L'Ombre dans l'Eau Eau de Toilette,EDT,Floral Fruity,Unisex,Medium,Medium,3.0,L'Ombre dans l'Eau Eau de Toilette by Diptyque is a EDT perfume designed for Unisex. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Diptyque,Tubéreuse Eau de Toilette,EDT,Floral,Unisex,Medium,Medium,3.0,Tubéreuse Eau de Toilette by Diptyque is a EDT perfume designed for Unisex. It belongs to the Floral category and has Medium longevity.,,
Diptyque,Eau Rose Eau de Toilette,EDT,Floral,Unisex,Medium,Medium,3.0,Eau Rose Eau de Toilette by Diptyque is a EDT perfume designed for Unisex. It belongs to the Floral category and has Medium longevity.,,
Diptyque,Fleur de Peau Eau de Parfum,EDP,Floriental,Unisex,Medium,Medium,3.0,Fleur de Peau Eau de Parfum by Diptyque is a EDP perfume designed for Unisex. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Diptyque,Volutes Eau de Parfum,EDP,Oriental,Unisex,Medium,Medium,3.0,Volutes Eau de Parfum by Diptyque is a EDP perfume designed for Unisex. It belongs to the Oriental category and has Medium longevity.,,
Diptyque,Santé Eau de Toilette,EDT,Citrus Aromatic,Unisex,Light,Light,2.0,Santé Eau de Toilette by Diptyque is a EDT perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Light longevity.,,
Diptyque,Oud Palao Eau de Parfum,EDP,Oud Floral,Unisex,Strong,Strong,4.0,Oud Palao Eau de Parfum by Diptyque is a EDP perfume designed for Unisex. It belongs to the Oud Floral category and has Strong longevity.,"sensual, elegant","special occasions, evening"
Diptyque,Do Son Eau de Parfum,EDP,Floral,Unisex,Medium,Medium,3.0,Do Son Eau de Parfum by Diptyque is a EDP perfume designed for Unisex. It belongs to the Floral category and has Medium longevity.,,
Jo Malone,English Pear & Freesia Cologne,Cologne,Floral Fruity,Unisex,Medium,Medium,3.0,English Pear & Freesia Cologne by Jo Malone is a Cologne perfume designed for Unisex. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Jo Malone,Peony & Blush Suede Cologne,Cologne,Floral,Female,Medium,Medium,3.0,Peony & Blush Suede Cologne by Jo Malone is a Cologne perfume designed for Female. It belongs to the Floral category and has Medium longevity.,,
Jo Malone,Lime Basil & Mandarin Cologne,Cologne,Citrus Aromatic,Unisex,Medium,Medium,3.0,Lime Basil & Mandarin Cologne by Jo Malone is a Cologne perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Jo Malone,Wood Sage & Sea Salt Cologne,Cologne,Woody Aromatic,Unisex,Medium,Medium,3.0,Wood Sage & Sea Salt Cologne by Jo Malone is a Cologne perfume designed for Unisex. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Jo Malone,Pomegranate Noir Cologne,Cologne,Oriental Fruity,Female,Medium,Medium,3.0,Pomegranate Noir Cologne by Jo Malone is a Cologne perfume designed for Female. It belongs to the Oriental Fruity category and has Medium longevity.,,
Jo Malone,Nectarine Blossom & Honey Cologne,Cologne,Floral Fruity,Female,Medium,Medium,3.0,Nectarine Blossom & Honey Cologne by Jo Malone is a Cologne perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
